step,loss,seg,ap,cp,gate
517,1.288742,1.280843,0.011852,0.013820,0.002764
518,1.288256,1.281536,0.006784,0.013226,0.002717
519,1.130399,1.123450,0.012013,0.009026,0.002741
520,1.353299,1.345370,0.011008,0.014849,0.002757
521,1.352399,1.346285,0.002716,0.014092,0.002752
522,1.228516,1.221363,0.012352,0.009917,0.002699
523,1.289867,1.282497,0.010455,0.012872,0.002705
524,1.246807,1.239366,0.010926,0.012786,0.002698
525,1.219299,1.211810,0.014012,0.010027,0.002681
526,1.221852,1.216377,0.003148,0.010853,0.002674
527,1.272405,1.263241,0.020073,0.012380,0.002674
528,1.149207,1.143999,0.004143,0.008531,0.002673
529,1.244796,1.235956,0.017002,0.013849,0.002670
530,1.170804,1.164917,0.007297,0.008810,0.002666
531,1.192449,1.186833,0.004860,0.009911,0.002661
532,1.287414,1.279733,0.012119,0.012991,0.002659
533,1.173495,1.168351,0.003915,0.008519,0.002658
534,1.254337,1.247274,0.010332,0.011701,0.002657
535,1.286658,1.278420,0.015360,0.012552,0.002655
536,1.258209,1.248953,0.020122,0.012887,0.002654
537,1.270782,1.264168,0.008458,0.011338,0.002655
538,1.251625,1.245085,0.008064,0.011344,0.002659
539,1.134061,1.127540,0.011671,0.007642,0.002658
540,1.354225,1.347534,0.006235,0.013994,0.002645
541,1.270776,1.265361,0.001872,0.011987,0.002643
542,1.263410,1.257225,0.006311,0.011420,0.002639
543,1.248888,1.243801,0.002076,0.010182,0.002635
544,1.202346,1.195994,0.008124,0.010477,0.002632
545,1.181065,1.173845,0.013411,0.009552,0.002628
546,1.193252,1.185862,0.013207,0.010619,0.002625
547,1.245544,1.237745,0.012504,0.013379,0.002623
548,1.154827,1.148084,0.012379,0.008239,0.002620
549,1.186434,1.179550,0.012707,0.008631,0.002617
550,1.236413,1.229698,0.008620,0.011877,0.002615
551,1.220858,1.214555,0.008529,0.009920,0.002614
552,1.262910,1.255327,0.012661,0.012150,0.002620
553,1.243556,1.237286,0.006575,0.011495,0.002656
554,1.256231,1.249642,0.008524,0.011211,0.002642
555,1.222712,1.216490,0.007448,0.010591,0.002614
556,1.240648,1.233154,0.012493,0.011929,0.002610
557,1.132918,1.125086,0.017201,0.008956,0.002601
558,1.144285,1.137308,0.013670,0.008241,0.002594
559,1.140808,1.134314,0.010930,0.008564,0.002595
560,1.304074,1.297170,0.008537,0.012988,0.002599
561,1.232992,1.227086,0.005634,0.010786,0.002622
562,1.160834,1.154255,0.010608,0.008841,0.002689
563,1.243531,1.235597,0.014541,0.012067,0.002613
564,1.257461,1.249444,0.015403,0.011547,0.002627
565,1.314416,1.306879,0.010956,0.013608,0.002625
566,1.162054,1.154139,0.017184,0.009404,0.002597
567,1.134913,1.127080,0.017278,0.009029,0.002572
568,1.283345,1.274795,0.015137,0.014777,0.002567
569,1.243549,1.235206,0.016007,0.012850,0.002572
570,1.244811,1.237435,0.012354,0.011719,0.002562
571,1.265155,1.258443,0.009568,0.011216,0.002556
572,1.304023,1.297210,0.007850,0.013427,0.002558
573,1.242031,1.234813,0.010537,0.012740,0.002562
574,1.211551,1.205116,0.009407,0.009920,0.002570
575,1.291617,1.284450,0.007678,0.015354,0.002560
576,1.203924,1.197200,0.010122,0.010758,0.002548
577,1.242127,1.234737,0.012556,0.011625,0.002554
578,1.323405,1.317421,0.004454,0.012715,0.002550
579,1.254867,1.248645,0.007207,0.011153,0.002549
580,1.246598,1.238476,0.016458,0.011416,0.002547
581,1.309478,1.301933,0.011521,0.013485,0.002544
582,1.108285,1.101560,0.012242,0.008660,0.002545
583,1.200495,1.192951,0.014761,0.010243,0.002543
584,1.136793,1.130866,0.008852,0.008078,0.002541
585,1.278118,1.269912,0.015126,0.013210,0.002539
586,1.334032,1.326460,0.010891,0.014280,0.002538
587,1.214249,1.208418,0.006494,0.009977,0.002537
588,1.183390,1.177270,0.008092,0.009837,0.002535
589,1.222569,1.214225,0.017268,0.011788,0.002532
590,1.176627,1.169578,0.012352,0.010238,0.002531
591,1.192701,1.186009,0.011634,0.009174,0.002530
592,1.227618,1.220470,0.011762,0.011332,0.002530
593,1.221392,1.214043,0.013968,0.010105,0.002535
594,1.232252,1.226161,0.006587,0.011180,0.002538
595,1.290400,1.283612,0.007940,0.013376,0.002525
596,1.274523,1.268663,0.004917,0.011769,0.002522
597,1.217952,1.211233,0.010001,0.010977,0.002523
598,1.226791,1.219753,0.011747,0.010858,0.002517
599,1.243267,1.235275,0.016368,0.011013,0.002516
