step,loss,seg,ap,cp,gate
517,1.222812,1.212840,0.030356,0.005811,0.002739
518,1.200218,1.192563,0.019173,0.005407,0.002739
519,1.058209,1.051483,0.016419,0.003483,0.002745
520,1.263036,1.253698,0.028166,0.004795,0.002745
521,1.239259,1.232120,0.015896,0.006181,0.002724
522,1.112953,1.105510,0.019205,0.004391,0.002723
523,1.089617,1.081439,0.022396,0.004920,0.002715
524,1.127026,1.119501,0.020236,0.003821,0.002714
525,1.157313,1.148039,0.027225,0.005602,0.002708
526,1.158119,1.149734,0.023516,0.004853,0.002711
527,1.203017,1.194987,0.022214,0.004042,0.002779
528,1.068188,1.058462,0.031530,0.003097,0.002801
529,1.191434,1.183899,0.018566,0.005442,0.002733
530,1.105405,1.097653,0.019697,0.005396,0.002734
531,1.023635,1.015618,0.023355,0.003150,0.002716
532,1.255928,1.247354,0.026057,0.003409,0.002680
533,1.051543,1.043691,0.022488,0.003348,0.002685
534,1.134677,1.126792,0.022716,0.003324,0.002677
535,1.134749,1.128083,0.013636,0.006339,0.002670
536,1.226216,1.215978,0.033404,0.004446,0.002668
537,1.140908,1.132886,0.022128,0.004662,0.002664
538,1.021354,1.014708,0.015846,0.004024,0.002671
539,1.026228,1.017756,0.025215,0.003681,0.002692
540,1.137053,1.128015,0.027887,0.003982,0.002665
541,1.103985,1.097085,0.016251,0.004961,0.002658
542,1.168932,1.160459,0.023442,0.005684,0.002648
543,1.078961,1.070998,0.021051,0.005515,0.002650
544,1.104431,1.097134,0.019527,0.003741,0.002644
545,1.104374,1.097113,0.018634,0.004474,0.002640
546,1.010569,1.002548,0.024058,0.002851,0.002639
547,1.087389,1.078912,0.025086,0.004111,0.002637
548,0.972405,0.965965,0.016246,0.002784,0.002634
549,1.051773,1.044171,0.021770,0.003085,0.002631
550,1.093204,1.084312,0.027749,0.003568,0.002628
551,1.139842,1.131166,0.024811,0.005438,0.002627
552,1.100544,1.092129,0.024821,0.004133,0.002624
553,0.994580,0.988077,0.016022,0.003387,0.002622
554,1.008725,1.002078,0.016305,0.003827,0.002620
555,1.059919,1.052871,0.018286,0.003866,0.002617
556,1.125879,1.117478,0.023787,0.005142,0.002616
557,1.121888,1.115402,0.015116,0.004237,0.002616
558,1.089413,1.080687,0.026999,0.003540,0.002618
559,0.989370,0.981281,0.025349,0.001977,0.002624
560,1.215665,1.208399,0.017221,0.006025,0.002616
561,1.108770,1.100221,0.025000,0.004713,0.002607
562,1.013422,1.005763,0.022290,0.002979,0.002605
563,1.134542,1.126017,0.025123,0.004501,0.002601
564,1.201709,1.193135,0.023929,0.005958,0.002596
565,1.169145,1.161439,0.020678,0.004883,0.002594
566,1.124973,1.116409,0.024572,0.005290,0.002591
567,1.019610,1.013473,0.014604,0.003138,0.002589
568,1.073664,1.066267,0.019446,0.004604,0.002587
569,1.124429,1.116323,0.022280,0.005323,0.002584
570,1.189031,1.179258,0.030279,0.005673,0.002582
571,1.160009,1.152305,0.020847,0.004756,0.002583
572,1.208153,1.198038,0.031721,0.005912,0.002588
573,1.155429,1.146504,0.027023,0.004407,0.002638
574,1.027797,1.021078,0.017060,0.003099,0.002687
575,1.253134,1.244141,0.026966,0.004990,0.002602
576,1.116315,1.106741,0.031023,0.003910,0.002587
577,1.096253,1.089059,0.018610,0.004540,0.002564
578,1.268751,1.259233,0.029830,0.004936,0.002565
579,1.177839,1.168096,0.029839,0.006056,0.002563
580,1.148275,1.139693,0.026779,0.003328,0.002560
581,1.244220,1.234391,0.030322,0.006060,0.002553
582,1.071726,1.065111,0.016588,0.003748,0.002547
583,0.986968,0.979367,0.021796,0.003487,0.002544
584,0.995480,0.988185,0.020981,0.002767,0.002546
585,1.179200,1.169808,0.028565,0.005612,0.002556
586,1.086585,1.079139,0.018128,0.006166,0.002587
587,1.036213,1.027318,0.027973,0.003627,0.002575
588,1.077699,1.070938,0.016390,0.004685,0.002546
589,1.115569,1.108239,0.019899,0.004039,0.002542
590,1.090779,1.082586,0.024525,0.003710,0.002546
591,1.059444,1.051940,0.020829,0.003992,0.002539
592,1.085906,1.077807,0.024360,0.003460,0.002534
593,1.179409,1.172242,0.019892,0.003274,0.002534
594,1.114603,1.106933,0.021100,0.004568,0.002536
595,1.210560,1.202035,0.023934,0.005999,0.002539
596,1.219186,1.209558,0.028427,0.006971,0.002549
597,1.064137,1.054435,0.032833,0.002963,0.002543
598,1.070221,1.062683,0.021342,0.003728,0.002525
599,1.137716,1.128943,0.027749,0.003458,0.002531
